Fecha_i;Valor_i
2019-07-10T05:02:50.250Z;7,33333
2019-07-10T04:03:00.568Z;8,83333
2019-07-10T03:02:50.740Z;11,91667
2019-07-10T02:02:50.740Z;9,00000
2019-07-10T01:02:50.840Z;11,16667
2019-07-10T00:02:50.730Z;4,75000
2019-07-09T23:02:50.740Z;13,75000
2019-07-09T22:02:50.740Z;11,83333
2019-07-09T21:02:50.740Z;10,16667
2019-07-09T20:02:50.740Z;10,16667
2019-07-09T19:02:50.750Z;10,33333
2019-07-09T18:02:50.730Z;14,66667
2019-07-09T17:02:50.740Z;7,50000
2019-07-09T16:02:50.770Z;7,16667
2019-07-09T15:02:50.740Z;15,25000
2019-07-09T14:03:10.460Z;8,50000
2019-07-09T13:02:50.750Z;22,33333
2019-07-09T12:02:50.740Z;42,91667
2019-07-09T11:02:50.840Z;19,58333
2019-07-09T10:02:50.740Z;11,50000
2019-07-09T09:02:50.750Z;8,58333
2019-07-09T08:02:50.740Z;17,75000
2019-07-09T07:02:50.740Z;5,33333
2019-07-09T07:02:50.740Z;5,33333
2019-07-09T06:02:50.840Z;12,00000
2019-07-09T05:02:50.840Z;3,50000
2019-07-09T04:03:00.387Z;13,58333
2019-07-09T03:02:50.742Z;4,50000
2019-07-09T02:02:50.735Z;3,91667
2019-07-09T01:02:50.735Z;15,41667
2019-07-09T00:02:50.735Z;17,75000
2019-07-08T23:02:50.735Z;13,16667
2019-07-08T22:02:50.745Z;6,83333
2019-07-08T21:02:50.735Z;11,00000
2019-07-08T20:02:50.736Z;8,66667
2019-07-08T19:02:50.735Z;5,91667
2019-07-08T18:02:50.735Z;5,33333
2019-07-08T17:02:50.745Z;13,83333
2019-07-08T16:02:50.744Z;9,50000
2019-07-08T15:02:49.735Z;11,58333
2019-07-08T14:02:50.735Z;11,50000
2019-07-08T13:02:50.735Z;7,41667
2019-07-08T12:02:49.735Z;13,83333
2019-07-08T11:02:50.734Z;22,16667
2019-07-08T10:03:01.500Z;31,41667
2019-07-08T09:02:50.734Z;35,50000
2019-07-08T08:02:50.735Z;13,16667
2019-07-08T07:02:50.735Z;15,75000
2019-07-08T06:02:50.735Z;10,00000
2019-07-08T05:02:49.735Z;15,50000
2019-07-08T04:03:00.470Z;8,33333
2019-07-08T03:02:49.925Z;12,50000
2019-07-08T02:02:49.924Z;13,25000
2019-07-08T01:02:49.926Z;16,16667
2019-07-08T00:02:49.925Z;20,41667
2019-07-07T23:02:50.935Z;10,16667
2019-07-07T22:03:00.248Z;12,58333
2019-07-07T21:02:49.925Z;11,33333
2019-07-07T20:02:49.925Z;8,16667
2019-07-07T19:02:49.925Z;6,25000
2019-07-07T18:02:49.935Z;5,33333
2019-07-07T17:02:49.935Z;7,16667
2019-07-07T16:02:49.935Z;8,66667
2019-07-07T15:02:49.925Z;8,83333
2019-07-07T14:02:50.925Z;7,91667
2019-07-07T13:03:00.262Z;7,08333
2019-07-07T12:02:49.924Z;8,50000
2019-07-07T11:02:49.928Z;16,41667
2019-07-07T10:02:49.925Z;21,41667
2019-07-07T09:02:49.926Z;21,00000
2019-07-07T08:02:50.925Z;18,91667
2019-07-07T07:03:00.239Z;20,91667
2019-07-07T06:02:49.925Z;16,00000
2019-07-07T05:02:49.935Z;14,33333
2019-07-07T04:03:01.259Z;14,41667
2019-07-07T03:02:50.621Z;18,91667
2019-07-07T02:02:50.631Z;21,58333
2019-07-07T01:02:50.621Z;15,41667
2019-07-07T00:02:50.621Z;19,83333
2019-07-06T23:02:50.621Z;16,16667
2019-07-06T22:02:50.621Z;13,58333
2019-07-06T21:02:50.621Z;12,25000
2019-07-06T20:02:50.621Z;14,00000
2019-07-06T19:02:50.620Z;12,66667
2019-07-06T18:02:50.621Z;17,58333
2019-07-06T17:02:50.630Z;18,33333
2019-07-06T16:02:50.621Z;14,41667
2019-07-06T15:02:50.621Z;9,00000
2019-07-06T14:02:50.620Z;7,91667
2019-07-06T13:02:50.621Z;9,41667
2019-07-06T12:02:50.631Z;10,66667
2019-07-06T11:02:50.621Z;11,66667
2019-07-06T10:02:50.620Z;18,41667
2019-07-06T10:02:50.620Z;18,41667
2019-07-06T09:02:50.621Z;15,16667
2019-07-06T08:02:50.621Z;8,00000
2019-07-06T07:02:50.631Z;7,33333
2019-07-06T06:02:50.625Z;6,91667
2019-07-06T05:02:49.621Z;5,50000
2019-07-06T04:03:00.944Z;3,16667
2019-07-06T03:02:51.392Z;11,75000
2019-07-06T02:03:00.703Z;4,00000
2019-07-06T01:02:50.389Z;6,25000
2019-07-06T00:02:50.390Z;6,08333
2019-07-05T23:02:50.390Z;4,75000
2019-07-05T22:02:50.389Z;6,50000
2019-07-05T21:02:50.389Z;18,33333
2019-07-05T20:02:50.394Z;14,66667
2019-07-05T19:02:50.399Z;17,83333
2019-07-05T18:02:50.389Z;20,33333
2019-07-05T17:02:50.389Z;14,08333
2019-07-05T16:02:50.389Z;14,75000
2019-07-05T15:02:50.390Z;14,83333
2019-07-05T14:02:50.399Z;20,33333
2019-07-05T13:02:50.390Z;21,58333
2019-07-05T12:02:50.389Z;18,75000
2019-07-05T11:02:50.389Z;20,83333
2019-07-05T10:02:50.400Z;30,25000
2019-07-05T09:02:50.396Z;27,66667
2019-07-05T08:02:50.390Z;9,83333
2019-07-05T07:02:50.389Z;11,50000
2019-07-05T06:02:50.389Z;12,25000
2019-07-05T05:02:50.388Z;20,08333
2019-07-05T04:03:01.713Z;13,00000
2019-07-05T03:02:50.350Z;15,16667
2019-07-05T02:02:50.350Z;19,83333
2019-07-05T01:02:50.450Z;18,75000
2019-07-05T00:02:50.340Z;14,83333
2019-07-04T23:02:50.350Z;15,41667
2019-07-04T22:02:50.350Z;14,91667
2019-07-04T21:02:51.340Z;16,00000
2019-07-04T20:03:00.349Z;15,16667
2019-07-04T19:02:50.340Z;12,33333
2019-07-04T18:02:50.340Z;11,00000
2019-07-04T17:02:50.350Z;7,58333
2019-07-04T16:02:50.350Z;14,33333
2019-07-04T15:02:50.450Z;13,00000
2019-07-04T14:02:51.360Z;11,50000
2019-07-04T13:03:00.349Z;11,91667
2019-07-04T12:02:50.350Z;10,91667
2019-07-04T11:02:50.470Z;13,25000
2019-07-04T10:02:51.360Z;26,91667
2019-07-04T09:03:00.358Z;17,41667
2019-07-04T08:02:50.350Z;11,75000
2019-07-04T07:02:50.360Z;10,41667
2019-07-04T06:02:50.350Z;11,25000
2019-07-04T05:02:50.450Z;8,58333
2019-07-04T04:03:00.349Z;12,25000
2019-07-04T03:02:49.983Z;8,58333
2019-07-04T02:02:49.984Z;6,08333
2019-07-04T01:02:49.993Z;13,41667
2019-07-04T00:02:49.993Z;9,41667
2019-07-03T23:02:49.983Z;8,16667
2019-07-03T22:02:49.983Z;8,08333
2019-07-03T21:02:49.984Z;10,16667
2019-07-03T20:02:49.984Z;7,41667
2019-07-03T19:02:49.983Z;21,66667
2019-07-03T18:02:49.983Z;5,75000
2019-07-03T17:02:49.992Z;6,50000
2019-07-03T16:02:49.993Z;5,75000
2019-07-03T15:02:49.983Z;7,25000
2019-07-03T14:02:49.984Z;19,33333
2019-07-03T13:02:49.984Z;11,91667
2019-07-03T12:02:49.983Z;13,00000
2019-07-03T11:02:49.983Z;10,08333
2019-07-03T10:02:49.983Z;7,66667
2019-07-03T09:02:49.983Z;26,91667
2019-07-03T08:02:49.984Z;18,58333
2019-07-03T07:02:49.984Z;19,50000
2019-07-03T06:02:49.984Z;12,50000
2019-07-03T05:02:49.982Z;27,16667
2019-07-03T04:03:01.307Z;10,25000
2019-07-03T03:02:50.264Z;18,91667
2019-07-03T02:02:50.255Z;16,66667
2019-07-03T01:02:50.254Z;26,66667
2019-07-03T00:02:50.254Z;26,16667
2019-07-02T23:02:50.255Z;26,75000
2019-07-02T22:02:50.264Z;24,33333
2019-07-02T21:02:50.254Z;22,50000
2019-07-02T20:02:50.254Z;24,75000
2019-07-02T19:02:50.254Z;8,33333
2019-07-02T18:02:50.254Z;7,83333
2019-07-02T17:02:50.254Z;5,25000
2019-07-02T16:02:50.254Z;6,41667
2019-07-02T15:02:50.254Z;11,25000
2019-07-02T14:02:50.254Z;16,00000
2019-07-02T13:02:50.254Z;20,91667
2019-07-02T12:02:50.254Z;19,16667
2019-07-02T11:02:51.255Z;15,33333
2019-07-02T10:03:00.568Z;7,25000
2019-07-02T09:02:50.254Z;34,16667
2019-07-02T08:02:50.254Z;12,66667
2019-07-02T07:02:50.254Z;14,83333
2019-07-02T06:02:50.264Z;9,91667
2019-07-02T05:02:50.264Z;16,75000
2019-07-02T04:03:00.588Z;7,66667
2019-07-02T03:02:50.469Z;7,66667
2019-07-02T02:02:50.469Z;7,00000
2019-07-02T01:02:50.468Z;6,75000
2019-07-02T00:02:50.468Z;10,66667
2019-07-01T23:02:50.468Z;15,58333
2019-07-01T22:02:50.468Z;11,66667
2019-07-01T21:02:50.469Z;14,91667
2019-07-01T20:02:50.479Z;10,41667
2019-07-01T19:02:50.479Z;3,58333
2019-07-01T18:03:00.785Z;5,25000
2019-07-01T17:02:50.468Z;5,58333
2019-07-01T16:02:50.469Z;5,16667
2019-07-01T15:02:50.468Z;6,33333
2019-07-01T14:02:50.478Z;3,83333
2019-07-01T13:02:50.469Z;4,66667
2019-07-01T12:02:50.468Z;5,58333
2019-07-01T11:03:00.802Z;7,00000
2019-07-01T10:02:50.469Z;8,75000
2019-07-01T09:02:50.467Z;8,16667
2019-07-01T08:02:50.469Z;13,91667
2019-07-01T07:02:50.479Z;12,08333
2019-07-01T06:02:50.469Z;10,66667
2019-07-01T05:02:50.479Z;15,91667
2019-07-01T04:03:00.802Z;15,16667
2019-07-01T03:02:50.595Z;9,66667
2019-07-01T02:02:50.606Z;22,50000
2019-07-01T01:02:50.605Z;9,58333
2019-07-01T00:02:50.595Z;13,50000
